female,age,coupon,start,time,churn,followtime
1,65,0,180,228,0,185
0,18,1,3,953,1,362
1,61,1,260,1119,1,105
1,60,0,227,1280,1,138
1,43,1,332,636,0,33
1,53,0,3,714,0,362
1,16,0,299,1130,1,66
0,83,0,115,762,1,250
0,30,1,364,1076,0,1
0,25,0,279,1145,1,86
1,51,0,357,1415,1,8
1,41,0,111,1402,0,254
1,43,0,183,504,1,182
1,15,1,256,839,1,109
0,66,1,129,1483,1,236
0,28,0,187,562,1,178
0,64,0,199,652,1,166
1,81,1,74,1218,1,291
1,45,1,346,859,1,19
1,68,1,229,87,1,87
1,23,0,301,667,0,64
1,54,0,50,1160,1,315
1,71,1,338,691,1,27
1,18,1,47,722,0,318
0,69,0,318,191,0,47
0,76,1,324,1771,0,41
0,77,1,266,46,0,46
0,55,1,287,17,0,17
1,14,0,196,732,0,169
1,77,0,73,1631,0,292
0,28,1,146,4,0,4
0,60,0,294,814,1,71
1,18,1,118,723,1,247
0,79,0,218,1109,0,147
0,52,1,217,1472,1,148
0,57,0,171,1010,1,194
1,81,1,341,1350,0,24
1,85,0,154,1185,1,211
0,29,0,230,1223,0,135
0,25,1,103,1082,0,262
1,63,0,108,284,0,257
1,37,0,303,793,1,62
0,45,1,270,1020,1,95
1,61,0,354,304,0,11
0,48,0,296,384,1,69
0,47,1,209,432,1,156
0,39,1,32,503,0,333
0,51,1,35,625,1,330
0,71,1,174,1547,0,191
0,58,0,345,340,0,20
1,18,0,86,702,1,279
0,31,1,52,1170,0,313
0,30,1,58,4,1,4
1,64,0,36,1531,1,329
1,43,0,54,171,1,171
1,44,0,283,1324,1,82
1,30,1,155,943,1,210
1,38,1,159,436,1,206
0,37,0,229,711,1,136
1,30,0,126,1298,1,239
0,32,1,67,1163,1,298
1,42,1,73,128,1,128
1,22,1,203,1072,0,162
1,66,1,217,821,1,148
0,66,1,177,1307,1,188
1,80,0,151,1615,0,214
0,77,1,34,1123,0,331
1,72,1,230,855,0,135
1,39,1,64,741,0,301
0,57,1,156,1491,0,209
1,16,1,221,876,0,144
1,22,0,346,178,0,19
1,40,1,334,1156,1,31
0,60,1,124,1278,0,241
1,24,1,14,459,1,351
1,47,1,327,39,0,38
0,45,0,193,599,1,172
0,28,1,39,241,0,241
0,30,1,211,332,1,154
0,30,0,7,817,0,358
1,72,1,144,590,1,221
0,66,0,121,915,0,244
1,77,1,182,1323,1,183
1,42,0,25,1398,0,340
1,25,0,2,762,0,363
1,62,0,211,21,1,21
0,74,0,41,375,1,324
0,15,1,219,967,0,146
0,19,0,41,839,0,324
1,55,0,277,556,0,88
0,35,0,85,1210,1,280
0,26,0,159,211,0,206
1,80,1,177,1628,1,188
1,83,0,276,126,1,89
0,74,0,156,222,0,209
1,59,0,13,331,1,331
0,42,1,280,1561,0,85
1,50,1,241,784,1,124
0,75,1,298,1572,1,67
0,37,0,246,148,1,119
1,30,1,17,1434,1,348
0,73,1,278,180,0,87
0,17,1,101,371,0,264
0,43,1,228,246,0,137
1,37,0,293,303,0,72
0,56,1,169,1031,1,196
1,59,0,40,386,1,325
1,50,1,254,424,0,111
0,62,0,168,9,0,9
0,37,0,180,365,0,185
1,42,1,227,1278,1,138
0,46,1,168,976,0,197
1,48,1,188,198,1,177
0,47,0,158,809,1,207
0,27,0,232,548,0,133
0,85,1,361,782,0,4
0,41,0,240,483,0,125
0,29,1,314,286,1,51
1,16,1,144,563,0,221
0,28,0,222,541,0,143
1,60,1,50,1209,1,315
1,61,0,14,1357,1,351
1,62,1,59,1144,0,306
1,66,0,8,672,1,357
1,79,0,25,305,1,305
0,37,0,305,178,1,60
1,35,1,364,1149,1,1
1,53,0,208,880,1,157
0,20,0,104,711,1,261
1,63,1,194,858,0,171
0,44,1,103,212,0,212
0,59,0,75,785,1,290
1,32,0,95,44,1,44
0,82,1,180,21,1,21
0,49,1,208,2,1,2
1,53,0,121,124,1,124
1,17,1,350,772,0,15
1,22,1,301,88,1,64
1,62,0,151,868,1,214
1,61,0,225,1001,1,140
1,44,0,294,476,1,71
1,63,1,181,754,1,184
1,48,0,58,296,1,296
1,38,1,247,1168,1,118
1,14,1,10,1044,1,355
1,84,0,23,972,1,342
0,18,0,318,250,0,47
0,37,0,61,1199,1,304
1,33,1,18,852,1,347
1,54,1,154,948,1,211
1,21,0,299,415,0,66
1,36,1,138,886,0,227
1,18,0,7,309,0,309
0,18,1,145,1116,0,220
1,35,0,48,633,0,317
0,20,1,137,12,0,12
0,20,1,192,291,0,173
0,30,0,197,771,0,168
0,69,0,85,805,0,280
0,15,0,163,947,1,202
1,15,0,317,398,0,48
1,37,1,234,395,1,131
0,47,1,164,1243,0,201
0,39,0,2,1309,1,363
1,85,0,102,1032,1,263
0,23,1,41,790,0,324
0,48,1,99,861,0,266
0,23,1,78,1056,1,287
0,31,1,335,437,0,30
0,70,0,312,334,0,53
1,72,0,92,1213,0,273
1,73,0,206,1009,0,159
0,85,0,79,21,1,21
1,27,0,268,877,0,97
1,27,0,233,606,0,132
0,17,0,197,682,0,168
1,29,0,244,1249,0,121
0,74,1,301,1723,0,64
1,82,0,120,58,1,58
0,45,0,134,412,1,231
0,24,1,5,372,1,360
0,13,1,170,916,1,195
0,65,1,235,1117,0,130
1,76,1,252,1268,0,113
1,36,0,313,674,1,52
1,58,0,358,1335,1,7
0,57,0,175,1435,0,190
0,67,0,181,207,1,184
1,66,0,348,1066,0,17
1,85,1,88,1246,0,277
0,16,0,173,859,1,192
1,23,1,299,557,1,66
0,55,0,84,651,0,281
0,73,1,245,1467,1,120
0,24,1,128,361,1,237
0,58,1,71,892,0,294
0,28,1,228,529,1,137
0,85,0,303,1766,0,62
0,81,1,111,457,1,254
1,27,0,55,789,1,310
1,62,1,320,776,1,45
0,61,0,34,624,0,331
1,23,1,89,1158,1,276
1,41,1,278,728,1,87
0,59,1,282,608,1,83
0,58,0,272,829,1,93
0,74,0,65,221,1,221
1,52,1,197,1166,1,168
1,33,1,169,781,1,196
0,16,1,212,11,1,11
1,42,1,251,158,0,114
0,74,0,135,146,1,146
1,50,1,54,555,1,311
1,84,0,72,1258,1,293
0,81,1,212,720,0,153
1,49,1,27,858,1,338
0,73,0,302,117,1,63
0,39,1,329,507,1,36
1,79,0,196,861,1,169
1,17,0,103,17,1,17
0,24,0,32,295,0,295
1,46,0,110,1335,0,255
0,26,1,323,77,0,42
0,82,1,226,169,0,139
0,50,0,294,491,1,71
0,66,1,148,15,1,15
1,71,1,44,46,0,46
1,27,0,196,823,1,169
1,17,0,57,123,0,123
1,73,1,352,959,0,13
0,77,1,360,570,0,5
0,49,0,185,264,0,180
1,45,0,319,9,0,9
0,68,1,159,67,1,67
0,39,1,14,1090,1,351
0,50,0,300,1042,1,65
0,14,0,290,1076,0,75
1,52,0,225,480,0,140
1,39,1,251,936,1,114
1,49,0,134,232,1,231
1,30,1,331,46,0,34
1,15,1,199,1141,0,166
1,48,0,263,59,1,59
0,70,1,39,17,1,17
1,70,0,125,278,1,240
0,22,1,290,807,0,75
